file,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR
ZDT1_30_2000_uniform.csv,0.9747942232242981,0.984821339226459,0.7568907712569831,0.5025354350994652,0.8399444064224804,0.5523886893493481,0.5166411132106157,0.7653994711491774,0.7635302919497341,0.8631891737987235
ZDT6_10_400_normal.csv,0.9697552449936411,0.0,0.6658658978292771,0.8282642574844004,0.0,0.7640816085851454,0.28520424768326447,0.7075815639511998,0.720587763724034,0.8199763354237994
ZDT3_30_2000_uniform.csv,0.6457255640801154,0.6591464341546416,0.6658328513576737,0.10927303626541518,0.576634538936196,0.3632134653363638,0.4920932852501909,0.7608026296150477,0.7411060975033223,0.8262868412337057
ZDT3_30_250_normal.csv,0.41685470084667375,0.0,0.6086414934237554,0.0,0.2826465327248404,0.3397553566533642,0.0,0.5468941420809089,0.5458923026053848,0.700211747692438
ZDT3_30_700_uniform.csv,0.6513410993745631,0.6511635203911994,0.6348435509820738,0.0,0.4573954776756197,0.34273942228507026,0.4383191094106096,0.7179957164990648,0.6936370423280009,0.809902770945832
ZDT6_10_600_normal.csv,0.9798541315881578,0.0,0.7226182788163865,0.9067742648107068,0.0,0.8165416162243486,0.19214941887900738,0.7264443216597141,0.7468844447048741,0.8830105730621859
ZDT3_30_1000_uniform.csv,0.71401162488401,0.773975972924351,0.6959896432278115,0.09480589860153166,0.5825556497980171,0.29247465891958024,0.47104223771207276,0.7442992420968153,0.7273169130622048,0.8164094189280706
ZDT2_30_600_uniform.csv,0.9762759924011036,0.9874830696663189,0.45257122934079574,0.0,0.9561822399753382,0.536130701065467,0.0,0.4041715106543271,0.3958785975818626,0.6209937489715349
ZDT1_30_150_uniform.csv,0.6842560720224146,0.0,0.7136685602831789,0.0,0.29194355590402865,0.3966097446789296,0.45918201835490435,0.6893300350393774,0.734671056456629,0.718798302927893
ZDT6_10_350_uniform.csv,0.9573069065416723,0.0,0.7491144121504869,0.8065309155948412,0.0,0.7813868447153112,0.10384875155898265,0.7798383217242963,0.7289538518059893,0.8565456410398923
ZDT6_10_250_uniform.csv,0.9581549483543581,0.0,0.6601208887525883,0.20879808432842306,0.0,0.6606860023662,0.15211352207993278,0.648504169429506,0.6914192154320966,0.8168631996957075
ZDT1_30_150_normal.csv,0.5284244115974392,0.2355269711506599,0.8060446975240225,0.0,0.3599614377808129,0.21186237812242992,0.7588271069473653,0.8117301780108674,0.773240390381138,0.8543934439782065
ZDT6_10_150_normal.csv,0.9485336118078571,0.0,0.5405274281415484,0.2887104465032584,0.0,0.7212451093304311,0.11778646393299719,0.54370815070686,0.6249499380463389,0.6453656169782078
ZDT2_30_600_normal.csv,0.9722740651925559,0.9648222761330146,0.4862212507933691,0.0,0.9571039582209109,0.5165871463732729,0.0,0.38016989561748027,0.40677981689475107,0.5994291607765132
ZDT1_30_700_normal.csv,0.9336256684146508,0.9688854497361851,0.7594694419471436,0.0,0.47982422453437623,0.3790522152712774,0.4423692168872815,0.7459886361297636,0.7434716161600383,0.8246986366361042
ZDT3_30_300_normal.csv,0.42897744204051147,0.5333766382219957,0.6289303784358219,0.0,0.23793139012278097,0.0071916695413899445,0.3217500182532752,0.6250941716299356,0.6309498760495613,0.7276174100488516
ZDT1_30_350_normal.csv,0.8755586622930819,0.9222209525174405,0.6983555784735452,0.0,0.4932486961646576,0.31755979042501625,0.4981798626901547,0.7147402541438266,0.7299519191844104,0.7770329833308365
ZDT1_30_1200_normal.csv,0.9570648286535551,0.9855738330466839,0.7206167828835488,0.2343342623395418,0.6436851870160571,0.4428908849652541,0.4538664438561617,0.7402104398623124,0.7377324672849819,0.8445802508888395
ZDT1_30_1500_uniform.csv,0.973051810609952,0.9688441724980956,0.7407931932958784,0.3784683231872922,0.789547769642747,0.5652041706086474,0.5673937069612922,0.7635474134438952,0.765884515759899,0.8663169154571282
ZDT2_30_300_normal.csv,0.9506332272733609,0.7230351381841462,0.43075495935317654,0.0,0.9575349548990506,0.3829717419274906,0.0,0.2818480639638645,0.337073389399549,0.40776013100281894
ZDT1_30_2000_normal.csv,0.9600184293909421,0.9855501461506143,0.7710273533621612,0.5135268069034508,0.723590712103158,0.40219263078840106,0.5148463818520476,0.780609813922197,0.7861681070924113,0.8660131967579336
ZDT3_30_350_uniform.csv,0.5983674029494965,0.6854084935537808,0.6555614101097644,0.0,0.4038012623708769,0.23443673161815004,0.23257976460568253,0.6052219416066731,0.606314646337355,0.7332405443431382
ZDT6_10_200_uniform.csv,0.9748393295783925,0.0,0.6316905222379232,0.14657663205709281,0.0,0.7861161359628052,0.04637537263443847,0.7006830892495659,0.7681554430469717,0.756790012014382
ZDT2_30_300_uniform.csv,0.9586666045295303,0.7004751972038388,0.42127780920435987,0.0,0.9395405760364223,0.49807156104494643,0.0,0.3643838484313149,0.37530782756174297,0.4307227069550855
ZDT3_30_1200_normal.csv,0.5944294404420558,0.644209835364292,0.6630144806261793,0.0,0.4341776810909693,0.21556152838224485,0.5336246474628299,0.7449835515901309,0.7155963064626812,0.8149860315488091
ZDT4_10_700_normal.csv,0.0,0.0,0.3830382648246564,0.0,0.0,0.0,0.0,0.29397241004445396,0.26608373390883955,0.5603483976510983
ZDT2_30_2000_uniform.csv,0.9900028185973134,0.99041633412337,0.5126282203845097,0.0,0.9810553776617932,0.6229305433244068,0.0,0.4890453691681472,0.4989308302713249,0.6956474031206896
ZDT1_30_1500_normal.csv,0.9576462119553233,0.9812260745453698,0.7326402089784604,0.41606296784338914,0.6996811167642073,0.4609160312391757,0.5275918791934967,0.7500054490272164,0.7719916223904218,0.8545879027824209
ZDT3_30_400_normal.csv,0.47865655290964226,0.6069293548934839,0.674463143078298,0.0,0.3400917482592011,0.16006124738988048,0.4320969620342505,0.6439165946518104,0.6064419969610899,0.7737972433712231
ZDT6_10_300_normal.csv,0.9701807289871714,0.0,0.6493306860749074,0.8479764100627842,0.0,0.8206614658168601,0.30306983137329246,0.6771559113000862,0.7343130158935103,0.8203469422841064
ZDT2_30_200_uniform.csv,0.933089883700357,0.07125122142091889,0.4179420833617491,0.0,0.9398126734553691,0.47481164677682774,0.0,0.32816995128426063,0.4123719187574375,0.414135583104575
ZDT4_10_300_normal.csv,0.011724144612745735,0.0,0.36128651974243287,0.0,0.0,0.0,0.0,0.30776167380627706,0.29001448099250404,0.48698951509929456
ZDT2_30_1000_normal.csv,0.9866653798097161,0.9914511359136572,0.5414572514422549,0.0,0.9667114820851568,0.5296233885374346,0.0,0.42144035441043437,0.444232550026221,0.6795710615764636
ZDT1_30_800_uniform.csv,0.962417778175878,0.9628585373517379,0.7125734781892598,0.0,0.6465796343562205,0.5268232990646405,0.5412247676062333,0.7314253057808071,0.749542962100979,0.8283063320009942
ZDT6_10_800_normal.csv,0.9744293397712436,0.0,0.7067135389627778,0.9166733981172503,0.0,0.7891861275798718,0.36146556411187214,0.7350986003326097,0.7585017842406663,0.8724743086610018
ZDT4_10_350_uniform.csv,0.0045015465896828255,0.0,0.3131025089075322,0.0,0.0,0.0,0.0,0.2467450011527491,0.24963805768499625,0.5140153312426087
ZDT6_10_500_uniform.csv,0.9614117404575704,0.0,0.7355487097868926,0.8793332780873222,0.0,0.795802512958071,0.1833296423647891,0.6996307767443618,0.7298595365764393,0.8556948966067052
ZDT3_30_200_uniform.csv,0.43029009671079854,0.015883269781487908,0.5428516897045668,0.0,0.17357848669705744,0.232949470277931,0.0,0.4967830241935268,0.5482770169275626,0.5688227223916615
ZDT3_30_100_uniform.csv,0.22550795150921488,0.0,0.4823203995045491,0.0,0.13849266827450246,0.21655384191545635,0.1347576823133979,0.46344136213240594,0.3868641180484482,0.5502275243944906
ZDT1_30_200_uniform.csv,0.8404985035102027,0.0,0.7470915102649811,0.0,0.3305856110496129,0.4065280157037259,0.3632411451381333,0.7575902595416443,0.755162578738899,0.8177169223562972
ZDT2_30_400_uniform.csv,0.965827061808006,0.7325292616504896,0.46484549612446024,0.0,0.9516302414434992,0.4443579349267637,0.0,0.4222115566442334,0.42496180533127614,0.5842917152468351
ZDT3_30_100_normal.csv,0.2499947427376885,0.2112017354718203,0.32709613224446965,0.0,0.363347516339219,0.0,0.06625594424359105,0.20302923380775162,0.366012750047952,0.3702687207105473
ZDT4_10_300_uniform.csv,0.007992068090277638,0.0,0.27027318186989224,0.0,0.0,0.0,0.0,0.29939173733477653,0.19345284370375682,0.38911148637204296
ZDT6_10_100_uniform.csv,0.9465252734502486,0.0,0.5375878086896058,0.0,0.0,0.5159739738198028,0.3145134198984201,0.5687067166124787,0.5030074797920514,0.6912996513878396
ZDT6_10_350_normal.csv,0.9792395553384595,0.0,0.7146405460466922,0.8865797679027059,0.0,0.7858469099241725,0.18967920323862542,0.7035964439070866,0.7195740349461515,0.8330178892141289
ZDT4_10_400_normal.csv,0.011288168173055002,0.0,0.3488848709042148,0.0,0.0,0.0,0.0,0.2598675512222508,0.16154823535267193,0.48001067622731564
ZDT3_30_150_uniform.csv,0.3861547467105513,0.0,0.5986594390098816,0.0,0.29668092265228696,0.18082784345568637,0.03969309806595722,0.49841322811838074,0.6785703566701373,0.6565438276103802
ZDT2_30_1200_normal.csv,0.9853671102927362,0.9945703487526865,0.4892971627113738,0.0,0.9746513722339216,0.5888343900299993,0.0,0.4170103408519934,0.4247081917691866,0.6507019778883105
ZDT6_10_300_uniform.csv,0.9551955603277342,0.0,0.7095844485810947,0.8150807786596919,0.0,0.8367859484634491,0.4493065546545568,0.7165483700554538,0.7519731935033707,0.8104809176608054
ZDT2_30_150_uniform.csv,0.8308763546121195,0.40874304828305985,0.4399493019565207,0.0,0.9455155091205207,0.3836459682780633,0.09209722463994874,0.2846733822925448,0.3696473640482405,0.439046630901186
ZDT6_10_1500_normal.csv,0.9816483177648699,0.953334966497982,0.7355328368812206,0.9794907721401624,0.0,0.8240812649069309,0.4381758587656177,0.7734624565104402,0.800700891749967,0.9133289947593629
ZDT3_30_900_uniform.csv,0.6788533755655615,0.6954230066769378,0.7070997233066108,0.0,0.5099650751095406,0.3158388200627308,0.5008371921140213,0.7437220987521627,0.7365889436462307,0.8313730058806019
ZDT4_10_350_normal.csv,0.0,0.0,0.27624198539925005,0.0,0.0,0.0,0.0,0.24615117653346252,0.10658973454350307,0.44587145607707057
ZDT1_30_900_normal.csv,0.94879107469147,0.9631670090296269,0.7527891372653673,0.13916007751967185,0.6012323855709996,0.39763160221905014,0.4565501452101304,0.7308415584861477,0.7432121735379397,0.8407935894474927
ZDT1_30_300_normal.csv,0.836968959666261,0.897111481994638,0.7589477552534731,0.0,0.44349536546858204,0.3415262715120927,0.526655592037393,0.7776889589023237,0.7630516063787844,0.8053247812692845
ZDT2_30_700_uniform.csv,0.9790111941966048,0.9877413714990467,0.48688857293770205,0.0,0.9555629989914867,0.501795747389294,0.0,0.4307370350141011,0.43092677896925213,0.6314964834894303
ZDT2_30_900_normal.csv,0.9780546020280209,0.9912421523899199,0.4566437527550091,0.0,0.9673028936727738,0.5130223876431852,0.0,0.4117352103238735,0.38904760726725107,0.6256039974843167
ZDT1_30_350_uniform.csv,0.9070702699913066,0.9221598730599052,0.806733544199191,0.0,0.3233505098251832,0.4874373170386871,0.6639534876831445,0.7700863269784949,0.8236285160927226,0.8415935823502938
ZDT4_10_200_uniform.csv,0.0018656276328287147,0.0,0.3423634217208439,0.0,0.0,0.0,0.0,0.21333859406611666,0.25038270294818243,0.24619805380066306
ZDT3_30_300_uniform.csv,0.5650468290627644,0.5863300960577713,0.7695718740818791,0.0,0.23143585376656006,0.34692449548593673,0.4240141079764005,0.7194322760444531,0.7407603585130964,0.7664357712565616
ZDT2_30_350_normal.csv,0.9630431404222627,0.7679146011190905,0.5086403152597287,0.0,0.9597517756021062,0.5365004710834177,0.0,0.45825219272003737,0.3865515208836684,0.6185112427788634
ZDT2_30_800_uniform.csv,0.9858021428451135,0.9746946572210667,0.462016033212422,0.0,0.9597284556736345,0.5340551933618285,0.0,0.467493003752963,0.41711657681256464,0.622103941702508
ZDT4_10_1500_normal.csv,0.0,0.0,0.43118183689710965,0.0,0.0,0.0,0.0,0.31518706957923026,0.3108291761846613,0.6104389696970387
ZDT4_10_150_normal.csv,0.0,0.0,0.2696274995754905,0.0,0.0,0.0,0.0,0.2211971769125678,0.1129994686493555,0.21934057019080766
ZDT4_10_100_normal.csv,0.0,0.0,0.0,0.0,0.05612019419490122,0.0,0.0,0.0,0.0,0.0
ZDT4_10_200_normal.csv,0.00619062223976774,0.0,0.3482467167894011,0.0,0.0,0.0,0.0,0.23990250560324466,0.2878038068298616,0.3722973757966377
ZDT6_10_900_normal.csv,0.9809042154103904,0.039858419448704385,0.6993055205026231,0.9261979692733283,0.0,0.8148679001405267,0.2612978733466318,0.7267699617205743,0.7594254362252759,0.9034384511229262
ZDT4_10_100_uniform.csv,0.0,0.0,0.1090230480781188,0.0,0.0545416069988669,0.0,0.0,0.12898823101745716,0.09335368249401543,0.012576684597451426
ZDT3_30_150_normal.csv,0.42105352604954593,0.1480502388420244,0.6651601690330499,0.0,0.3089745169526831,0.15193055126269106,0.3830093352956553,0.6537807108746823,0.6291685004378373,0.6629929572298645
ZDT3_30_700_normal.csv,0.57632752953232,0.6692735235911746,0.681870810697369,0.0,0.3652899483116875,0.2750756317534111,0.5591982399372104,0.7404863449329611,0.6628933235743588,0.8060663678058487
ZDT3_30_350_normal.csv,0.49215431569317014,0.6702802908991023,0.6524979843730823,0.0,0.4228313917057468,0.2032979408758967,0.19747592757684151,0.5936630598672283,0.5646343747727683,0.7094327507901749
ZDT3_30_600_normal.csv,0.5497567722068805,0.6197205659234284,0.6808218854856964,0.0,0.34014353501954686,0.1998513006972703,0.4278842837800996,0.692826707226511,0.6176389505138105,0.7845656701606478
ZDT3_30_2000_normal.csv,0.622086457813627,0.7009786220378645,0.673096064306188,0.15583111391166649,0.4968134109609095,0.3125686488424746,0.5389637756120378,0.7763905001849473,0.7548549030570489,0.836874590914738
ZDT1_30_900_uniform.csv,0.9639959606211802,0.9724755259612637,0.730594932346487,0.15365348148411784,0.6954368884851887,0.5447883616302638,0.49128417349508735,0.7686221282373445,0.7605463229648552,0.8456091586113983
ZDT4_10_800_normal.csv,0.00607163410895073,0.0,0.4512039817715531,0.0,0.0,0.0,0.0,0.3335977266554202,0.2982691702871726,0.6032198141852785
ZDT4_10_500_uniform.csv,0.0,0.0,0.21581436679143595,0.0,0.0,0.0,0.0,0.1401932354169475,0.16183796110990778,0.37990986450865705
ZDT1_30_250_normal.csv,0.8103127326861487,0.032570934146071706,0.727278118312646,0.0,0.445609990687329,0.3676908949973893,0.4396798980570874,0.7171082330474123,0.7200309846438968,0.7617935698356563
ZDT1_30_700_uniform.csv,0.9528678721070718,0.9697637079480331,0.7405470072244412,0.0,0.6160285563633126,0.48470679902777014,0.5664578197859949,0.7482765496341177,0.7545997166560485,0.8241918079033984
ZDT1_30_500_uniform.csv,0.9481042180162297,0.9540544999875046,0.6649730653551216,0.0,0.6049029398024127,0.5701300577860445,0.45590728000987657,0.6670950805962432,0.700731360445076,0.7953710124107483
