SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR,Predicted,files
0.016204384619805,0.0,0.9692488887485641,0.992379491125619,0.873520633573083,0.9492543189339889,0.951741980104609,0.978800401933865,0.990139559510275,0.9831733293147409,0.978800401933865,four_bar_f1_100.csv
0.388050973962136,0.0,0.9504589571407959,0.999999138800299,0.9797457555164879,0.97777938344108,0.953353480438847,0.9825858642977808,0.9880492249401879,0.992158267884955,0.9825858642977808,four_bar_f1_1000.csv
0.0,0.0,0.914645777009008,0.9872218016416899,0.897523789650664,0.9258453621128491,0.895339362553315,0.9232530851317909,0.9551469249930931,0.9560529428744928,0.9232530851317909,four_bar_f1_150.csv
0.056771483931277004,0.0,0.9265794947741899,0.9987052444307671,0.9120051793877041,0.9468568914306421,0.8959005048422048,0.9561429650464681,0.9801486387828101,0.9659095178148951,0.9561429650464681,four_bar_f1_200.csv
0.171531827699362,0.0,0.9581617922048772,0.999987757855928,0.9529867950616742,0.971555284974564,0.9208449058138829,0.976903691511126,0.9857204536815201,0.990458848107778,0.976903691511126,four_bar_f1_400.csv
0.007561316500253,0.0,0.828760390154131,0.937434062544629,0.7900807795561579,0.850046330392399,0.7432573693015442,0.8131450314760742,0.91949207889761,0.8861960201385171,0.8131450314760742,four_bar_f1_50.csv
0.278195095307341,0.0,0.95076426766408,0.99999582120428,0.9699657135554741,0.971254476889136,0.946866860618765,0.978862010370552,0.986137742957991,0.987420872679663,0.978862010370552,four_bar_f1_700.csv
0.0,0.0,0.80177634416925,0.9711825089870051,0.0,0.771388631496555,0.668482878590777,0.8124069638803301,0.861240231206236,0.8479830778071991,0.8124069638803301,four_bar_f2_100.csv
0.0,0.0,0.8813733954028249,0.9999988164279741,0.30716301260695195,0.961749032979179,0.840927864960622,0.9479784267920659,0.974188541235792,0.9836350548360779,0.9479784267920659,four_bar_f2_1000.csv
0.0,0.0,0.801675641675838,0.9959112906407851,0.041562325908691,0.8113735696597592,0.539997062521449,0.8623317246578429,0.9156642418380431,0.903238311591399,0.8623317246578429,four_bar_f2_150.csv
0.0,0.0,0.8398764814186759,0.9968254453813531,0.0,0.9145251291787891,0.799286077152658,0.907142450389624,0.9507054196370579,0.950256299566311,0.907142450389624,four_bar_f2_200.csv
0.0,0.0,0.87473508835277,0.999907525168789,0.150784875979953,0.919727566279535,0.7729465910622929,0.9557782053360079,0.9601818789912671,0.969336318239028,0.9557782053360079,four_bar_f2_400.csv
0.0,0.0,0.7234816974556451,0.956829934717792,0.0,0.7950056559005829,0.703795444529722,0.7964813762970508,0.8497619443680919,0.843243793452845,0.7964813762970508,four_bar_f2_50.csv
0.0,0.0,0.8800971874962829,0.99998189951793,0.17947151787692497,0.952248659164491,0.837312032110967,0.956704239064945,0.970821304211262,0.982139393953856,0.956704239064945,four_bar_f2_700.csv
0.0,0.708873277049393,0.638997386191942,0.0,0.0,0.58032426238351,0.36009120815723905,0.616604058414329,0.8106151774897622,0.6856014808634,0.616604058414329,gear_train_f1_100.csv
0.0,0.8851672262478499,0.6388459290990689,0.0,0.0,0.721125210160646,0.7408530888903392,0.836642460629014,0.867100403012455,0.853808966110205,0.836642460629014,gear_train_f1_1000.csv
0.0,0.8434232745995079,0.261795310913814,0.0,0.0,0.5955773947306789,0.0,0.644646079296114,0.7967555413489049,0.380115265848865,0.644646079296114,gear_train_f1_150.csv
0.0,0.8336672908530551,0.371980248877687,0.0,0.0,0.6945489154906839,0.29122533517165505,0.618454564102355,0.7763945213841981,0.5644295356972839,0.618454564102355,gear_train_f1_200.csv
0.0,0.624545165502022,0.30463370328407,0.0,0.0,0.472845171708135,0.36220887176561495,0.636144150934661,0.72716951582501,0.639460397453093,0.636144150934661,gear_train_f1_400.csv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gear_train_f1_50.csv
0.0,0.880951240973144,0.562281178482097,0.0,0.0,0.70758819156276,0.7262226367318991,0.7607220635411469,0.789158360334816,0.6750385136019449,0.7607220635411469,gear_train_f1_700.csv
0.981961810885981,0.0,0.9667275489114809,0.9998719658213009,0.0,0.950428259453424,0.907805887173741,0.974921504755146,0.9834155479980909,0.9767383172447289,0.974921504755146,kursawe_f1_100.csv
0.9938262974085921,0.0,0.9483083249530759,0.999995963619348,0.0,0.9896965507603821,0.964692785034687,0.98918225592471,0.994493042674532,0.9921767842655059,0.98918225592471,kursawe_f1_1000.csv
0.9859794357239079,0.0,0.920787470961265,0.9999156700848341,0.0,0.9362392023293321,0.9171404363662429,0.958251631776516,0.97812447188648,0.9680475531029781,0.958251631776516,kursawe_f1_150.csv
0.986304725303493,0.0,0.911810312348259,0.9999580187327379,0.0,0.9674887117226579,0.8813281050744909,0.952126416839229,0.977327716619754,0.976884200508118,0.952126416839229,kursawe_f1_200.csv
0.9917014288988829,0.0,0.9268667393501858,0.999938575731771,0.0,0.9758158679233259,0.943778513318872,0.9769907722974351,0.9882739492503421,0.9817842831698219,0.9769907722974351,kursawe_f1_400.csv
0.9124019495887842,0.0,0.7392835554016751,0.9932223243266559,0.0,0.713723554032878,0.7025594631716321,0.809088894821797,0.9379448497096009,0.8452062185855942,0.809088894821797,kursawe_f1_50.csv
0.992126736063409,0.0,0.9409368454456579,0.999987740614845,0.0,0.985141276008793,0.9587008197799659,0.9864900525879631,0.992729956271729,0.990907732062047,0.9864900525879631,kursawe_f1_700.csv
0.9211327551377121,0.653253189649392,0.8481677822455649,0.999993541661462,0.352560883364878,0.84792134456414,0.79413435089616,0.8755817371501121,0.8789827128092609,0.903524282170282,0.8755817371501121,kursawe_f2_100.csv
0.997767730664213,0.9462231040519741,0.9366112549948309,0.999999721640867,0.705201120270199,0.988808092255688,0.9626119520422791,0.9862205214952441,0.99359423704923,0.994030404495596,0.9862205214952441,kursawe_f2_1000.csv
0.963354872744537,0.7044908703499971,0.8892582140824109,0.999989039396715,0.5116786048248401,0.9534887181977459,0.826679960277631,0.934686690115072,0.953905444167854,0.9658986720058821,0.934686690115072,kursawe_f2_150.csv
0.981252513357931,0.688760387894948,0.934342390978587,0.999998129518248,0.595957736715988,0.9618765497874409,0.9010489930626809,0.960518751807898,0.972223109829659,0.9697432676419709,0.960518751807898,kursawe_f2_200.csv
0.9930699067864731,0.8868959446792379,0.9228981498904448,0.999999364752731,0.640605980540369,0.96810107789229,0.8984389057665259,0.9748657194625071,0.986606392139664,0.9813662806612791,0.9748657194625071,kursawe_f2_400.csv
0.7250136801339291,0.728829854239782,0.7501333092073679,0.999545665154809,0.299036515771784,0.707240923830047,0.762604385525966,0.7940768848001378,0.8119142253455709,0.874731407580443,0.7940768848001378,kursawe_f2_50.csv
0.997185469963704,0.9447242689710559,0.926544636305148,0.999999635258001,0.6840450828895072,0.983760818288551,0.934911679565743,0.978866978696714,0.9896948200136719,0.986719042322433,0.978866978696714,kursawe_f2_700.csv
0.0,0.0,0.962568731357447,0.0,0.0,0.584258158110035,0.9120015372563459,0.965136872434303,0.973711497781505,0.9855330862451601,0.0,pressure_f1_100.csv
0.0,0.22675813951173399,0.920667799808874,0.0,0.0,0.34649938999495805,0.9520484091822,0.980473267870573,0.9900481781083149,0.99116598307871,0.920667799808874,pressure_f1_1000.csv
0.0,0.0,0.8510802673918341,0.0,0.0,0.259833522101495,0.777429342710066,0.9029181093974341,0.9147547152183192,0.922113717203919,0.0,pressure_f1_150.csv
0.0,0.0,0.929917937649162,0.0,0.0,0.413155706024781,0.8613363146473009,0.9598508050053599,0.980367545738436,0.982769402026855,0.0,pressure_f1_200.csv
0.0,0.0,0.877091889165037,0.0,0.0,0.37173441135512897,0.9063897724752159,0.955830103218879,0.964339873222837,0.9755354784068009,0.0,pressure_f1_400.csv
0.0,0.0,0.09321248951350501,0.0,0.0,0.0,0.0,0.0,0.874476120381988,0.549087708630834,0.0,pressure_f1_50.csv
0.0,0.20178626211310302,0.892064357260038,0.0,0.0,0.41492761354267405,0.94865920581339,0.970443659749175,0.9808006759315291,0.989949392377751,0.20178626211310302,pressure_f1_700.csv
0.0,0.0,0.965122389045259,0.0,0.0,0.970738668788352,0.9599618500024971,0.9649514599037421,0.9923614806328559,0.987455284258297,0.965122389045259,pressure_f2_100.csv
0.0,0.0,0.9667195753927909,0.0,0.0,0.996637893078764,0.992211416441003,0.996914854341006,0.998779594552878,0.997566195700188,0.992211416441003,pressure_f2_1000.csv
0.0,0.0,0.955437754922519,0.0,0.0,0.975182490375323,0.957698190538429,0.978639383881896,0.994851258909616,0.9794123917845741,0.0,pressure_f2_150.csv
0.0,0.0,0.967794864449754,0.0,0.0,0.980588693409732,0.949059628574322,0.9893238770624441,0.995617317537017,0.9936443296529991,0.949059628574322,pressure_f2_200.csv
0.0,0.0,0.9706291033160841,0.0,0.0,0.9930515161328499,0.9844430787255279,0.993261424616367,0.997241599905091,0.9965004928209649,0.9844430787255279,pressure_f2_400.csv
0.0,0.0,0.857961777399746,0.0,0.0,0.9642752819077339,0.817399532414998,0.870156507636229,0.9584525689461411,0.9648764317196199,0.0,pressure_f2_50.csv
0.0,0.0,0.9624649549327509,0.0,0.0,0.9974255870874359,0.990351218302972,0.996097601192044,0.99823955725777,0.995792144419372,0.990351218302972,pressure_f2_700.csv
0.0,0.0,0.8203632609273921,0.3129533614544,0.0,0.8195706169836059,0.5645115898564239,0.8290959760276899,0.912206914571077,0.880283373276463,0.0,speed_reducer_f1_100.csv
0.278495216126291,0.0,0.94230533721744,0.99717431341273,0.0,0.8720669111217471,0.923801829933369,0.978415643720635,0.980703901573603,0.990506618869203,0.0,speed_reducer_f1_1000.csv
0.0,0.0,0.8954766051251141,0.8797134477218829,0.0,0.784965146847127,0.8093892962949171,0.9260460557142242,0.952447412265918,0.959759723989122,0.8954766051251141,speed_reducer_f1_150.csv
0.031450050715164,0.0,0.852774529479483,0.8226590043898221,0.0,0.728990237091202,0.8203443216552819,0.872313657733476,0.9182415826469301,0.940209972421445,0.0,speed_reducer_f1_200.csv
0.121862646625033,0.0,0.9452589682940971,0.981098063936394,0.0,0.8364939832022141,0.864135276885888,0.9519382644257378,0.967659323651423,0.979098938339788,0.981098063936394,speed_reducer_f1_400.csv
0.0,0.0,0.697234052869122,0.117293255788601,0.0,0.690702764919063,0.7479949750177209,0.842072504767659,0.86464744364963,0.835375652499051,0.0,speed_reducer_f1_50.csv
0.196375429377878,0.0,0.929587136346677,0.9968406819671279,0.0,0.8967044746058871,0.942193596482369,0.969426128192387,0.976528732395021,0.9882166284898141,0.0,speed_reducer_f1_700.csv
0.0,0.0,0.9979986313334019,0.830378110291034,0.0,0.44025053495114097,0.997174652509174,0.998330226558054,0.99955515268372,0.999293096523557,0.830378110291034,speed_reducer_f2_100.csv
0.0,0.0,0.997795221219785,0.9987777322107328,0.0,0.8202789243011149,0.99987606712084,0.9999406595882109,0.999967214061332,0.9999173113237729,0.0,speed_reducer_f2_1000.csv
0.0,0.0,0.997911109701713,0.82530909787744,0.0,0.366426051916442,0.9981238276630959,0.9985132804567991,0.99940031643738,0.9993350196107009,0.0,speed_reducer_f2_150.csv
0.0,0.0,0.9970693972860829,0.85816866980775,0.0,0.543115497409387,0.998706515365731,0.9986744553844928,0.9994536126827359,0.999397496751296,0.0,speed_reducer_f2_200.csv
0.015407726235843,0.0,0.997490140243973,0.987376271112389,0.0,0.6531808155837879,0.999678992262359,0.9998661610253249,0.99993190029836,0.99988815563417,0.0,speed_reducer_f2_400.csv
0.0,0.0,0.9925359793240541,0.527358184919383,0.0,0.08343994275364701,0.9956530403343621,0.983795784807234,0.996241014803032,0.9976263311023879,0.0,speed_reducer_f2_50.csv
0.0,0.0,0.9975321687080551,0.9951712165160759,0.0,0.7607568563545251,0.999807017830625,0.999912832228106,0.999951879890249,0.999907330917451,0.0,speed_reducer_f2_700.csv
0.0,0.0,0.997854720084042,0.0,0.0,0.0,0.9963299336533821,0.997825192081729,0.999438209330976,0.9992756503822849,0.0,speed_reducer_f3_100.csv
0.034205940434899,0.0,0.9979209576487991,0.995163730321472,0.0,0.38848580485166295,0.9999459823403349,0.9999714475348359,0.9999853789667259,0.9999345049598101,0.0,speed_reducer_f3_1000.csv
0.0,0.0,0.997919687712271,0.663605747365815,0.0,0.0,0.998008247681244,0.998911448355332,0.999644299883543,0.99959199479909,0.0,speed_reducer_f3_150.csv
0.0,0.0,0.99686242222824,0.44330284952171994,0.0,0.172605831197172,0.998615021259901,0.999068084109648,0.9996096508449599,0.9996333286058641,0.0,speed_reducer_f3_200.csv
0.0,0.0,0.9978025740473059,0.9244104994217909,0.0,0.17497024508048098,0.999614091853542,0.999795475313246,0.999942583275357,0.999862321396522,0.0,speed_reducer_f3_400.csv
0.0,0.0,0.9854397001880659,0.0,0.0,0.0,0.9965832861700821,0.9910428308426731,0.998054763764229,0.997166741883791,0.0,speed_reducer_f3_50.csv
0.000265809222401,0.0,0.9980492203304531,0.983839423620167,0.0,0.322377389015825,0.999890052494104,0.9999234572130419,0.999972854195822,0.999933932567643,0.0,speed_reducer_f3_700.csv
0.0,0.0,0.0,0.0,0.0,0.640349538401765,0.154095739101444,0.415893945157215,0.960749335884603,0.580894276109918,0.0,unconstrained_f_f1_100.csv
0.0,0.0,0.690379157764397,0.597116573051523,0.0,0.951296033433567,0.962020109544212,0.976359687516762,0.988908661089378,0.967058041425197,0.690379157764397,unconstrained_f_f1_1000.csv
0.0,0.0,0.29484859406058,0.0,0.0,0.471388426920283,0.592388233306212,0.8289122057216071,0.871234811033193,0.531412768919137,0.29484859406058,unconstrained_f_f1_150.csv
0.0,0.0,0.545613039716586,0.0,0.0,0.67819220665961,0.527034662007888,0.619390455852134,0.8777236974805731,0.7329762711312691,0.545613039716586,unconstrained_f_f1_200.csv
0.0,0.0,0.6038056811805771,0.0,0.0,0.728790021467669,0.761043517321642,0.88049072655402,0.9560760014581842,0.88398146517319,0.6038056811805771,unconstrained_f_f1_400.csv
0.0,0.0,0.78124515189089,0.0,0.0,0.399901496104526,0.507830316897147,0.786233796932213,0.9755587615097401,0.611239579057104,0.78124515189089,unconstrained_f_f1_50.csv
0.0,0.0,0.4653878275505,0.319627511514739,0.0,0.8796231892306692,0.24796211107016697,0.699313143010605,0.944937402926154,0.8411022975395029,0.4653878275505,unconstrained_f_f1_700.csv
0.347399253671668,0.810084357667964,0.9024570391277359,0.9465585272540171,0.7595956379494331,0.9331318580741049,0.903434466237229,0.948672797538134,0.9782261873936892,0.963483197620513,0.810084357667964,welded_beam_f1_100.csv
0.907216798232403,0.956219329596736,0.9384724710011241,0.9978329866218771,0.785130229561654,0.976791864692468,0.968232767897668,0.9878809644950891,0.9931672834115308,0.988302128566556,0.956219329596736,welded_beam_f1_1000.csv
0.372320029731901,0.6592113983497161,0.8923537954455172,0.857268413119506,0.636696474220076,0.907683747924026,0.9230773167222809,0.959096866781999,0.9809372164834559,0.9616361560145891,0.6592113983497161,welded_beam_f1_150.csv
0.46754312760471595,0.78005653145382,0.9414985176931059,0.9180326308418051,0.705522277303538,0.9066272760011059,0.939131093824867,0.966283209133925,0.9801983382675451,0.9752789415516271,0.78005653145382,welded_beam_f1_200.csv
0.776070981818876,0.918052028992046,0.94767123154463,0.985750648003037,0.7616216496499839,0.954389818061422,0.9723300016203609,0.9841490989794519,0.9908132996865759,0.988061068667745,0.918052028992046,welded_beam_f1_400.csv
0.0,0.5841356260435171,0.720294121063708,0.0,0.584877601169942,0.6606391690694841,0.793765222418632,0.869555265576634,0.893146805964956,0.819577647978501,0.5841356260435171,welded_beam_f1_50.csv
0.870646809369495,0.947747802797089,0.9448291882378341,0.994983598930728,0.7921813731306,0.9786079004055109,0.951170944403739,0.9873214931653221,0.9925833957488579,0.986892824801628,0.947747802797089,welded_beam_f1_700.csv
